KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
seq3_1-seq3_123	0.8798328108672936	0.8813209494324046	0.10496716247646511309	0.55063213951611450004	0.36669348066313441604	Good Overlap
seq3_1-seq3_182	0.044763332619404586	0.045172339970027835	0.0046214824196724775537	0.027870263057987776046	0.01842944214757337247	Good Overlap
seq3_1-seq3_41	0.12466686408054486	0.12673559822747416	0.013722342516969274084	0.07862627879286409769	0.052304943001150332734	Good Overlap
seq3_1-seq3_120	0.6407914764079148	0.6432350718065004	0.069390531457728208355	0.39131791300294597414	0.2566804368696123991	Good Overlap
seq3_1-seq3_191	0.14632466861766225	0.14705882352941177	0.015809398088443892123	0.085573354315079220324	0.053765801904415806102	Good Overlap
seq3_1-seq3_46	0.3537099494097808	0.35696308724832215	0.03904068980566472293	0.21751547485106687891	0.14247581187077012504	Good Overlap
seq3_1-seq3_111	0.1500891265597148	0.15024059882373908	0.014696336525188033251	0.08739550643544561838	0.05472543842279469608	Good Overlap
seq3_1-seq3_91	0.05690228831398112	0.05767012687427912	0.006714682319701669789	0.033352867632642313852	0.021148301391419633403	Good Overlap
seq3_1-seq3_90	0.17131474103585656	0.17166212534059946	0.021249822124613303447	0.09999730100515745239	0.063408713161212141684	Good Overlap
seq3_1-seq3_192	0.20642314292718802	0.20544918998527245	0.020802164587699802009	0.11549067172204811095	0.0712956479230956277	Good Overlap
seq3_1-seq3_137	0.16586888657648283	0.1636060100166945	0.017415753047291563325	0.09340049652891615352	0.057778966800795990276	Good Overlap
seq3_1-seq3_83	0.01864160745664298	0.0178912760914443	0.0020259616742553466398	0.011851269836624286728	0.008029426866574404726	Good Overlap
seq3_2-seq3_60	0.5370370370370371	0.5391705069124424	0.056224935196621521586	0.3227490374359523075	0.2063516604247312625	Good Overlap
seq3_2-seq3_4	0.4961212976022567	0.5020905923344948	0.054402769199088634994	0.3045336408578675331	0.19864058590773925844	Good Overlap
seq3_2-seq3_84	0.15711583398241905	0.15767819415100634	0.01961332494617186795	0.09450770569675327841	0.061182138460879038556	Good Overlap
seq3_2-seq3_87	0.2246056782334385	0.22655758338577722	0.025557485494852863366	0.13430520683282356665	0.085889644228209415133	Good Overlap
seq3_2-seq3_92	0.10262166859791426	0.10346574053975834	0.012153405862629871232	0.06055286366086385976	0.038258970556248242468	Good Overlap
seq3_2-seq3_76	0.1663922859830668	0.16844574780058652	0.018796924498321699142	0.09747126833052251688	0.06077648932558422483	Good Overlap
seq3_2-seq3_81	0.6702932828760644	0.6742990654205607	0.080864516785189840616	0.3887060115532764382	0.24349382852255463482	Good Overlap
seq3_2-seq3_61	0.9885151763740772	0.9886271324126726	0.103432246444122283354	0.5632616426180996771	0.3495792149125317875	Good Overlap
seq3_2-seq3_86	0.9864300626304802	0.9864158829676071	0.09784119573813814312	0.56530128079333460186	0.35208587686577762715	Good Overlap
seq3_3-seq3_95	0.2635574837310195	0.27028479312197745	0.032149806165681295646	0.1840712665645757387	0.13047763141435491772	Good Overlap
seq3_3-seq3_70	0.5405105438401776	0.5475409836065573	0.065388263510575772264	0.37216071112040342581	0.2641574692191738156	Good Overlap
seq3_3-seq3_81	0.09895298706631082	0.10043041606886657	0.012354327717465182464	0.0670305872428754363	0.04715438153743789663	Good Overlap
seq3_3-seq3_76	0.04170355941207721	0.04322842998585573	0.0045892179658924503406	0.02735636003167823759	0.018596076784986051948	Good Overlap
seq3_4-seq3_92	0.2772394700415266	0.27790582811985515	0.029867232398865625334	0.174071347416604516	0.116182090890662000006	Good Overlap
seq3_4-seq3_76	0.42534897835322677	0.42546521035598706	0.041815412071025305654	0.26294957053502768463	0.17301140297101145109	Good Overlap
seq3_4-seq3_87	0.5426567978184651	0.5449612403100775	0.064350731431697346243	0.34439472918830941347	0.23277801083741317055	Good Overlap
seq3_4-seq3_84	0.34266343825665857	0.3434900367575933	0.03549151283653132003	0.21165478427175669798	0.13966087089483717982	Good Overlap
seq3_4-seq3_81	0.9971264367816092	0.9971305595408895	0.11375242531451217729	0.6059544754127742974	0.3962088006054074904	Good Overlap
seq3_4-seq3_60	0.6535452939692152	0.6524930397367755	0.072233471866456699604	0.4068532024639786757	0.26967143204440473925	Good Overlap
seq3_4-seq3_86	0.995706311721769	0.9956933677863911	0.106343956031975322254	0.6162284296171904565	0.40454543351227684355	Good Overlap
seq3_4-seq3_61	0.6138461538461538	0.6085769980506822	0.068738930260849899414	0.37568898242658565621	0.2472676780502367082	Good Overlap
seq3_4-seq3_95	0.9566160520607375	0.9571734475374732	0.08495570948858707056	0.5852862618849047944	0.3837014364218889084	Good Overlap
seq3_5-seq3_82	0.17523197715917202	0.18281471004243283	0.018355462278450609734	0.107842398693464543756	0.0692874336590497471	Good Overlap
seq3_6-seq3_91	0.15110741971207087	0.15044885293139754	0.016309800691043560573	0.09506683807545144383	0.06380049753478279912	Good Overlap
