KEY 	 ALPHA1 	 ALPHA2 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
seq2_1-seq2_143	0.19275990099009901	0.19797110359668	0.023412827797017286304	0.13323608861039459832	0.09430614902043393284	Good Overlap
seq2_1-seq2_152	0.14902705268153774	0.15104166666666666	0.016884056822395055757	0.100772376033785373554	0.07106852355443790638	Good Overlap
seq2_1-seq2_158	0.5298126064735945	0.5365239294710328	0.048779044358377786662	0.34291217072745464934	0.23202259855601447607	Good Overlap
seq2_1-seq2_186	0.10589835118137005	0.10711254455949754	0.012994927373724003299	0.069321591926988053454	0.04750912362349716815	Good Overlap
seq2_1-seq2_109	0.4080571799870045	0.4137709137709138	0.03974341601119951477	0.26418453638399070537	0.17834466226484927815	Good Overlap
seq2_1-seq2_122	0.0356897341888176	0.0355792368511516	0.0037552420148168444678	0.023005638725916940992	0.015778657045443712481	Good Overlap
seq2_1-seq2_167	0.1484747378455672	0.1511047754811119	0.016926331605757804166	0.09460879643405527704	0.06353189718646124058	Good Overlap
seq2_1-seq2_104	0.8158236057068742	0.8151041666666666	0.09329745050476826124	0.5170406356738319308	0.34942219974606998325	Good Overlap
seq2_1-seq2_181	0.3389189189189189	0.3410560344827586	0.034071718586843071607	0.21748254281342727727	0.14796396678659263016	Good Overlap
seq2_1-seq2_191	0.07076957695769577	0.07160521582733813	0.008194596098558762559	0.04515937312515225827	0.03050337384078301758	Good Overlap
seq2_1-seq2_172	0.05141409187510217	0.05118142424985692	0.0045234835986855759195	0.03166976911746875076	0.020858305415443733567	Good Overlap
seq2_1-seq2_170	0.15098415746519442	0.1499639509733237	0.016009747235318460587	0.09118614278540032386	0.059513981862260146668	Good Overlap
seq2_1-seq2_160	0.05036146535618553	0.049975621647976594	0.0052339852386897680765	0.030609544284189815042	0.020048696295121476213	Good Overlap
seq2_1-seq2_126	0.03639846743295019	0.03561468742737625	0.0033211019588113076787	0.02174766753867546981	0.014008939296507266825	Good Overlap
seq2_1-seq2_128	0.045832118915767994	0.04604064981423472	0.004861006804351285056	0.026424469966910540633	0.016591007829624179345	Good Overlap
seq2_1-seq2_82	0.08150551589876703	0.0795942255169723	0.0086185775566370603905	0.04821798989044346581	0.030757802419358130338	Good Overlap
seq2_1-seq2_90	0.26812366737739873	0.26812366737739873	0.026567092065936970234	0.16277061123660823009	0.10663588130519340247	Good Overlap
seq2_2-seq2_43	0.12671791288143489	0.13137164040778498	0.016918985677286138396	0.080163641257852131234	0.052203570250979764063	Good Overlap
seq2_2-seq2_56	0.09417273673257023	0.09683555248141103	0.011856344604684769379	0.060025931262364305925	0.03972217947549737924	Good Overlap
seq2_2-seq2_48	0.583710407239819	0.5860517435320585	0.070776040975733532535	0.3539531526052122617	0.22955232782592184565	Good Overlap
seq2_2-seq2_80	0.061867935752528254	0.06320541760722348	0.009518258419579005839	0.038232760630110290133	0.025171684984659242941	Good Overlap
seq2_3-seq2_73	0.3633070530577456	0.3631713554987212	0.04149553302205291008	0.22966946837909589262	0.15451066250468959459	Good Overlap
seq2_3-seq2_70	0.4998535871156662	0.4967589864466706	0.05553303669260790599	0.3159315240755587387	0.21253428673143327003	Good Overlap
seq2_3-seq2_51	0.48066298342541436	0.47948317478347297	0.055311506601271442448	0.29888416833595326348	0.19766837813500157604	Good Overlap
seq2_3-seq2_84	0.3224250449257543	0.3215266597215645	0.03849820004613924784	0.20194083122333053298	0.1351122504888523821	Good Overlap
seq2_3-seq2_44	0.3764632627646326	0.37521836785625157	0.04207916002833759353	0.23255150304669040457	0.15359243697414348681	Good Overlap
seq2_3-seq2_88	0.9940009229349331	0.9940257352941176	0.11513696316264206906	0.6307580786363511838	0.42613099139516960078	Good Overlap
seq2_3-seq2_60	0.9956437560503388	0.9955990220048899	0.10960274339273399365	0.62180995080872255025	0.4144630801968959814	Good Overlap
seq2_3-seq2_37	0.991166077738516	0.9913119026933102	0.0991816303919999001	0.6507267976913088242	0.4500480643321509137	Good Overlap
seq2_3-seq2_9	0.315859499733901	0.3145827779258864	0.0326065325500575008	0.18836817532352408326	0.11984097222513158012	Good Overlap
seq2_3-seq2_63	0.15046777546777546	0.14858705560619873	0.018332134716157376573	0.092612322410622243294	0.06102237844392431766	Good Overlap
seq2_3-seq2_4	0.7434733257661748	0.7431818181818182	0.062691149928579898435	0.4916681367747276769	0.3434349348163484588	Good Overlap
seq2_3-seq2_78	0.9792060491493384	0.9794776119402985	0.0851579399287059947	0.6145988033448688509	0.40868978638761400838	Good Overlap
seq2_4-seq2_73	0.07100141350440362	0.07110241356816699	0.005074858014080031788	0.049634906015700526863	0.03591893617801194614	Good Overlap
seq2_4-seq2_84	0.060579793893864975	0.059855421686746985	0.005798735775844516836	0.04243301400170816776	0.0310551158120755295	Good Overlap
seq2_4-seq2_88	0.3294651866801211	0.3304785894206549	0.041293817166109703892	0.22639879652691807262	0.16220996927013608885	Good Overlap
seq2_4-seq2_70	0.09761257177394983	0.09611018616618738	0.008618271174425657195	0.0657279709072931189	0.046376236773677527957	Good Overlap
seq2_4-seq2_60	0.34863854778430325	0.3433799784714747	0.032354084865208970196	0.23494237468824982655	0.16600340271820233692	Good Overlap
seq2_4-seq2_51	0.0930944055944056	0.09216858684555929	0.008274395835807853713	0.06253816260535073973	0.044256104066603376555	Good Overlap
seq2_4-seq2_44	0.05862112909392125	0.05573309472069538	0.006424943125315764888	0.038915370545121147028	0.02718202693445127349	Good Overlap
seq2_4-seq2_78	0.8859649122807017	0.8866279069767442	0.07418579300433844962	0.59755633709274531465	0.41969769281741169285	Good Overlap
seq2_5-seq2_55	0.6645185746777862	0.6657223796033994	0.07504299171548401486	0.40797812986325062253	0.26626835812781365028	Good Overlap
seq2_5-seq2_65	0.6944719635426986	0.6966955153422502	0.078319428621432288734	0.42835303367020136718	0.2822516539733493758	Good Overlap
seq2_5-seq2_6	0.16103568045468897	0.16420257942749292	0.016287044563825996563	0.097583614480337157933	0.062423960048360262453	Good Overlap
seq2_6-seq2_65	0.21822742474916387	0.21855411617216883	0.024896570799599557391	0.12924352373871553137	0.082850072087748290365	Good Overlap
seq2_7-seq2_86	0.5165985699693565	0.5165985699693565	0.054049117249764429415	0.33255194900207630518	0.22704992639754701178	Good Overlap
seq2_7-seq2_95	0.4211730449251248	0.41960375391032323	0.0430789385874427721	0.2669537663147860635	0.17867428032517903026	Good Overlap
seq2_7-seq2_97	0.5466090245879492	0.5477088948787062	0.05476168189556130808	0.34048962442560710468	0.2250185198100988215	Good Overlap
seq2_8-seq2_83	0.17986276062285564	0.17964625131995776	0.017208103427228471565	0.115066595693511618626	0.07801995387938139644	Good Overlap
seq2_8-seq2_91	0.27916251246261214	0.27829906168895985	0.031374843692716790363	0.1797250026516793658	0.12252124803705731923	Good Overlap
seq2_8-seq2_80	0.9921026653504442	0.9921026653504442	0.116817881765578550025	0.5871448518114108405	0.37645013045111558735	Good Overlap
seq2_10-seq2_180	0.07373119523888245	0.07388429752066115	0.00852645249037234724	0.04928893732149464054	0.034325436898527882556	Good Overlap
seq2_10-seq2_47	0.39529724933451643	0.39124609200535954	0.043621303881865965514	0.26473533234953020767	0.18605441574723444343	Good Overlap
seq2_10-seq2_119	0.19605233976491462	0.19515985790408527	0.023406311751771528007	0.12957926685823122744	0.090188987265228911304	Good Overlap
seq2_10-seq2_130	0.3281653746770026	0.3254262416604892	0.043192825277388306543	0.21910070185249851904	0.15372138112191057094	Good Overlap
seq2_10-seq2_153	0.9790748898678414	0.9790748898678414	0.10768188422837731809	0.63207064474533739495	0.42715658534925831649	Good Overlap
seq2_10-seq2_81	0.08497607655502393	0.08322147651006712	0.0085765411952534813785	0.050222982358971583386	0.032079748286535776797	Good Overlap
seq2_10-seq2_161	0.9731343283582089	0.9723076923076923	0.090403523067566591274	0.64752949915131276237	0.44855864925837597845	Good Overlap
seq2_10-seq2_31	0.9746031746031746	0.9746031746031746	0.116067898649082301133	0.68174670977740347205	0.4938384144649373124	Good Overlap
seq2_10-seq2_137	0.04906296062328911	0.04564666103127642	0.0050419933730307066646	0.030610542395823488323	0.020163173064660345052	Good Overlap
seq2_11-seq2_152	0.16542904290429042	0.16680395387149918	0.014304774741925893281	0.102619512690203060954	0.06622765941126012365	Good Overlap
seq2_11-seq2_128	0.034135704101316784	0.034702430846605195	0.003231882746990072455	0.021308381862357420625	0.013877840548236698565	Good Overlap
seq2_11-seq2_143	0.28013937282229967	0.28561549100968187	0.032768366109540270447	0.17474666645403872712	0.11429788045048882068	Good Overlap
seq2_11-seq2_122	0.026139196012015083	0.026263659019745672	0.002667334258101739476	0.016031511691463897544	0.010486431872342454137	Good Overlap
seq2_11-seq2_160	0.03890051360091307	0.03953996768368026	0.0036415327047714941224	0.022287760836797602232	0.013561026056951814978	Good Overlap
seq2_12-seq2_18	0.35470502194051684	0.35470502194051684	0.035837570998156624343	0.22633957682788859746	0.15286466447176120697	Good Overlap
seq2_12-seq2_133	0.1376058506543495	0.13710764490660504	0.01350750489575083165	0.08563478660814505465	0.056593497653552231285	Good Overlap
seq2_12-seq2_128	0.28817587641117054	0.2867632466759278	0.031002775054843097214	0.18270625014929743412	0.123612854845832691786	Good Overlap
seq2_12-seq2_126	0.17153973119547278	0.17065974271214446	0.019703312574874124585	0.10830675825949127873	0.07257327307034200965	Good Overlap
seq2_12-seq2_183	0.2142541599175379	0.21644640234948606	0.025399076661134750014	0.13612979132247740165	0.09097078529714154641	Good Overlap
seq2_12-seq2_122	0.16639963378347447	0.16592236344898662	0.017699955481093361852	0.10429643909305983128	0.069772302927943825335	Good Overlap
seq2_12-seq2_160	0.4013793103448276	0.39755691282620764	0.040848726589204291186	0.24628279522026618211	0.1619682876760144864	Good Overlap
seq2_12-seq2_148	0.4387135922330097	0.4373479318734793	0.053284531561240297884	0.26871824981366363396	0.17600119518149553659	Good Overlap
seq2_12-seq2_172	0.4085930918281382	0.4055884843353091	0.047253352017639019377	0.24848483196439713174	0.1628171154733337414	Good Overlap
seq2_12-seq2_87	0.9954819277108434	0.9954303122619954	0.110541735519567618064	0.6188619031415673211	0.41322016051769572265	Good Overlap
seq2_12-seq2_123	0.2779391826457486	0.2754130223517979	0.030927014338741617546	0.16419626819299758902	0.10443548096872862954	Good Overlap
seq2_12-seq2_144	0.1910908232331182	0.19438783508386895	0.02175274433615925001	0.119438129669371216316	0.07776467981631425454	Good Overlap
seq2_12-seq2_39	0.1330049261083744	0.13094367227505485	0.016544803714721033819	0.085249119378368373354	0.058053790502984089518	Good Overlap
seq2_12-seq2_166	0.9767123287671233	0.9769959404600812	0.1055519091101483359	0.6079137792282392644	0.40726875210950050382	Good Overlap
seq2_12-seq2_86	0.0504898931944567	0.049062942008486564	0.0064644877278686137398	0.031781477760807658153	0.021151371194795787124	Good Overlap
seq2_12-seq2_21	0.989406779661017	0.9890590809628009	0.079376988073246813265	0.6116099008011398306	0.40443319696447707396	Good Overlap
seq2_12-seq2_69	0.9764150943396226	0.9757869249394673	0.08470666684844839121	0.61519004141017380287	0.4133222748558047057	Good Overlap
seq2_12-seq2_191	0.940677966101695	0.9388646288209607	0.100824186824735607527	0.64124792480773529034	0.45719452265690877665	Good Overlap
seq2_13-seq2_43	0.2755060728744939	0.2790088638195004	0.032146977321764097708	0.1756861237782690857	0.11816589814077600248	Good Overlap
seq2_13-seq2_131	0.09745517640254482	0.09634455302207745	0.011821601243513621508	0.061609163774055254085	0.041486344789282127727	Good Overlap
seq2_13-seq2_193	0.14802851414568946	0.14963868816008893	0.016761645470169307092	0.09485381047559336596	0.06430838536984850125	Good Overlap
seq2_13-seq2_56	0.2077942322681216	0.20841121495327103	0.021092688033492749365	0.12979175971927090608	0.086845063828113911074	Good Overlap
seq2_13-seq2_161	0.07095563317866639	0.07206831910018746	0.008220724200344015628	0.04476967097284585152	0.029736492582619354257	Good Overlap
seq2_13-seq2_141	0.15084364454443194	0.15331987438313144	0.015765666864835317362	0.09212900223975034286	0.060104690225633466224	Good Overlap
